,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
475,Jermaine Samuels Jr.,HOU,25,14,8,6,4.3,104.4,114,-9.6,6,0,16.7,5,16.7,10.8,0,64.3,67.2,9.8,108.56,9.6,136
475,Trevelin Queen,ORL,27,14,5,9,11.8,107.8,107.6,0.2,16.5,2.57,26.5,2.1,10.1,6.5,10.3,40.8,46.2,13.7,98.34,5.9,333
475,Xavier Moon,LAC,29,14,7,7,8.5,93.4,107.4,-14,25,4.2,28.8,5.7,7.9,6.7,6.8,34.8,35.2,17.4,103.65,5.7,257
480,Jaylen Nowell,DET,24,13,3,10,16.4,103.6,111,-7.4,13.7,2.71,17.6,2.6,8.2,5.3,6.5,47.4,49.4,17.6,100.37,6.6,447
480,Ryan Rollins,MIL,21,13,1,12,6,118.9,83.4,35.4,20.9,1.75,25,2.8,13.3,8.4,14.3,57.4,63.8,21.4,107.9,16,175
482,Jalen Slawson,SAC,24,12,8,4,3.1,105.3,114.9,-9.5,7.1,1,20,2.7,16.2,9.5,20,66.7,66.7,8.8,96.71,4.6,75
482,Jeff Dowtin Jr.,PHI,26,12,7,5,11.8,111,104.1,6.8,26.2,5.4,39.1,2,11.4,6.7,7.2,68.1,68.9,12.4,98.52,13.9,292
482,Sidy Cissoko,SAS,20,12,5,7,11.7,105.8,97.1,8.7,9.5,3.33,18.9,5.5,8.2,6.9,5.7,50,56.8,12.4,105.25,7.1,308
485,Gabe Vincent,LAL,27,11,7,4,19.8,109.8,103,6.8,12.6,4.2,27.6,1.9,2.2,2,6.6,33.7,34.1,10.5,103.55,1.4,469
485,Ish Wainright,PHX,29,11,2,9,5.7,78.5,84.8,-6.3,2.9,0.5,3.6,3.8,16.9,9.7,7.1,43.8,46.2,16.6,108.48,8.9,144
485,Juan Toscano-Anderson,SAC,31,11,7,4,4.8,99.1,99.2,-0.1,10.8,2,22.2,6.8,16.7,11.8,11.1,29.2,29.2,10.6,104.36,1.3,110
485,Marques Bolden,CHA,26,11,5,6,11,105.1,113.5,-8.5,5.1,1.33,11.8,9,18.3,14,8.8,68,69.1,10.8,100.33,10.3,256
485,Mouhamadou Gueye,TOR,25,11,0,11,10.9,80,110.9,-30.9,8.1,0.42,8.5,8.7,8,8.4,20.3,28.9,31,18.9,102.25,0.2,255
485,Moussa Diabate,LAC,22,11,7,4,5.8,117.7,121.1,-3.4,8.9,2,12.5,22.7,12.9,17.6,6.3,52.6,57.6,17.1,96.39,14.1,130
485,T.J. Warren,MIN,30,11,7,4,11.3,114.6,97.4,17.2,8.8,2.25,16.1,3.5,13.2,8.1,7.1,46.3,47.9,14.8,104.72,6.7,274
485,TyTy Washington Jr.,MIL,22,11,5,6,5.1,82.4,96.7,-14.3,16.1,2.5,18.5,1.8,8.5,4.8,7.4,35,35,16.5,105.15,5,125
493,Amari Bailey,CHA,20,10,1,9,6.5,111.4,106,5.4,15.2,1.75,18.4,9.8,4.1,6.7,10.5,35.4,42.5,20.7,98.77,5.8,132
493,Armoni Brooks,BKN,25,10,3,7,10.4,127.7,114,13.7,6,1.67,9.3,6.1,9.8,7.9,5.6,44.6,44.8,18.8,98.52,5.4,213
493,Buddy Boeheim,DET,24,10,0,10,8.4,114.2,104,10.2,5.4,0,8.3,3.4,7.3,5.4,0,44.8,50.9,16.1,99.71,5.7,176
493,Isaiah Mobley,CLE,24,10,2,8,7.2,93.8,113.8,-20,14,3,18.8,4.1,11.5,7.4,6.3,47.9,47.1,16,96.44,5.8,144
493,Tristan Vukcevic,WAS,21,10,3,7,15.3,109.2,98.8,10.4,12,1.3,13.1,4.2,16,10.9,10.1,50.7,55.4,23.3,105.6,9.4,336
498,Adama Sanogo,CHI,22,9,3,6,7.3,115.3,93.6,21.7,0,0,0,25.3,26.6,25.9,13.5,51.9,55.8,21,104.01,14.9,144
498,Darius Bazley,UTA,23,9,2,7,16.9,114,125.2,-11.3,6.2,0.88,14,5.1,13.2,9.1,16,63.3,68,11.8,99.27,8.9,315
498,DeJon Jarreau,MEM,26,9,2,7,16.6,102.9,107.5,-4.6,25.7,2.89,28.9,4.3,23.8,13,10,38,39.2,17.1,100.95,9,310
498,Dru Smith,MIA,26,9,7,2,14.5,97.4,112.5,-15,18.7,2.8,26.4,4.1,5.8,4.9,9.4,56.1,57.6,12.8,99.74,8.3,271
498,Ja Morant,MEM,24,9,6,3,35.3,111,111.1,-0.2,38.4,2.7,24.5,1.9,13.4,7.7,9.1,51.2,57,29.6,101.08,15.7,675
498,Jacob Toppin,NYK,23,9,2,7,4.2,98.7,118.4,-19.8,14.3,3,21.4,7.7,14.8,10.6,7.1,61.1,65.8,13.3,94.99,9,75
498,Jamaree Bouyea,SAS,24,9,2,7,10.5,94,101.5,-7.5,18.3,1.22,22.9,2.8,17,9.4,18.8,37.5,37.5,16.2,100.65,4.1,199
498,James Johnson,IND,37,9,4,5,5.2,112.6,108.8,3.8,18.6,1.6,33.3,2.1,7.5,4.5,20.8,30,36.8,13.7,104.25,1.9,103
498,Javonte Green,CHI,30,9,5,4,25.6,117.8,112.8,5,2.7,0.71,5.5,9,21.9,15.4,7.7,66.7,68.1,15.9,98.13,12.1,473
498,Jordan Walsh,BOS,20,9,9,0,9.3,120.1,90.2,29.9,6.8,1.67,20.8,5.3,15.3,10.4,12.5,46.7,47.2,9.2,98.33,5.8,169
498,Keyontae Johnson,OKC,23,9,7,2,7.4,100,105.8,-5.8,8.5,1,16.7,6.5,9.5,8,16.7,34.4,34.4,12.8,100.42,1.5,139
498,Seth Lundy,ATL,24,9,2,7,5.8,102.7,114.4,-11.7,0,0,0,2.2,11.8,7.2,5,32.4,37.3,16.8,102.49,-0.2,111
510,Charlie Brown Jr.,NYK,27,8,2,6,4.7,104.1,105.1,-1,0,0,0,2.5,2.7,2.6,16.7,30,30,14.5,97.2,-4.7,73
510,E.J. Liddell,NOP,23,8,3,5,2.9,98.1,109.8,-11.7,6.7,0.5,10,0,21.7,10.6,20,16.7,29.1,14.8,108.13,4.5,53
510,JD Davison,BOS,21,8,8,0,4.9,112.8,83.1,29.6,30.3,5,38.5,4.8,16,10.9,7.7,54.2,58.1,16,107.66,14.5,86
510,Jordan Miller,LAC,24,8,5,3,3.5,95.2,119.7,-24.4,0,0,0,10.3,5.7,7.8,9.1,61.1,65.8,15.3,105.56,8.4,63
510,Matt Hurt,MEM,24,8,2,6,14.2,98.7,104.8,-6,6.2,2,9.8,7,6,6.5,4.9,42.6,45.3,13.4,98.34,5.4,233
510,Oscar Tshiebwe,IND,24,8,2,6,5.2,114.9,98.9,15.9,6.5,0,7.7,16.7,22.9,19.3,0,50,55.3,20.5,108.21,16.5,94
510,Pete Nance,CLE,24,8,3,5,3.4,61.5,103.8,-42.2,0,0,0,0,13.6,6.1,12.5,25,21.8,13.8,92.14,-4.2,52
510,R.J. Hampton,MIA,23,8,3,5,9.5,118.4,107.8,10.6,12.7,2.67,30.8,2.6,4.5,3.6,11.5,32.1,33.6,9.8,98.5,0.3,158
518,Alondes Williams,MIA,24,7,5,2,2.2,57.9,110.5,-52.6,0,0,0,0,6.7,3.2,20,25,29.6,25,116.96,-6.7,38
518,D'Moi Hodge,LAL,25,7,1,6,5.9,86.4,130.6,-44.2,22.7,5,22.7,0,0,0,4.5,43.3,44.1,17.2,100.67,2.7,88
518,Jahmi'us Ramsey,TOR,22,7,0,7,17.3,100.4,110.8,-10.4,10.3,1.14,13.6,3.3,13,8.5,11.9,51.2,53.8,18,102.87,8.5,259
518,Jason Preston,UTA,24,7,2,5,10.2,120.4,105.3,15.1,25,8,43.2,8.2,13.3,10.9,5.4,31.6,31.6,12.1,102.57,7.9,152
518,Malik Williams,TOR,25,7,2,5,15.2,93.2,118.1,-24.9,2.9,0.67,5,12.7,19.7,16.2,7.5,27.9,27.2,14.8,99.37,2.7,220
518,Maozinha Pereira,MEM,23,7,2,5,17.4,99.2,96.5,2.7,2.7,0.4,4.3,7.7,20.6,13.8,10.9,58.6,60.9,14.3,101.42,12.6,258
518,Zavier Simpson,MEM,27,7,1,6,23.1,98.2,106.8,-8.6,23.1,2.5,27.5,2,10.2,5.5,11,36.1,37.7,16.1,100.23,5.7,337
525,Alex Fudge,DAL,20,6,1,5,6.7,81.8,129.1,-47.3,0,0,0,8.7,2.9,6.2,11.1,43.3,47.2,17.6,103.84,5.2,88
525,Brandon Clarke,MEM,27,6,2,4,22.4,100.7,104.6,-3.9,11.1,3,12.3,7.7,14.5,10.7,4.1,56.8,54.8,18.8,101.31,12.6,285
525,Dereon Seabron,NOP,23,6,3,3,9.2,118.8,92.5,26.3,11.6,0,23.8,2.1,8.2,5.8,0,34.6,44.8,12.2,103.26,6.9,117
525,Greg Brown III,DAL,22,6,3,3,6.6,101.1,110.6,-9.6,13.8,1,17.4,6.4,12.2,9.4,17.4,50,50.1,17.8,113.53,4.4,94
525,Isaiah Thomas,PHX,35,6,4,2,3.2,90.5,133.3,-42.9,25,0,23.1,0,0,0,0,40,40,22.7,100.29,4.7,42
525,Jordan Ford,SAC,25,6,2,4,3.6,128.9,100,28.9,11.8,2,18.2,0,10,5.1,9.1,71.4,76.1,18.4,97.91,11.9,45
525,Mamadi Diakite,NYK,27,6,5,1,4.1,90.2,82.7,7.5,16.7,2,16.7,4,11.1,7.7,8.3,66.7,69.4,17.5,101.17,16.3,51
525,Mouhamed Gueye,ATL,21,6,2,4,12.1,89.9,115.1,-25.2,9.1,4,12.9,11.1,18.8,14.3,3.2,41.3,46.8,14.4,104.51,7.9,158
525,Pat Spencer,GSW,27,6,4,2,4.3,96.4,111.1,-14.7,27.8,5,50,6.5,7.7,7,10,50,50,7.7,102.92,8,56
525,Robert Williams III,POR,26,6,2,4,19.8,101.6,114.9,-13.3,6.5,0.71,12.2,8,22.7,14.8,17.1,65.4,68.4,12.2,101.25,11.3,252
525,Usman Garuba,GSW,22,6,5,1,3,81.4,121.1,-39.7,12.5,0.5,10,13.6,21.1,17.1,20,16.7,21.8,18,109.32,3.2,43
536,Andrew Funk,CHI,24,5,3,2,2.7,110.3,93.3,17,0,0,0,0,0,0,0,0,0,10.8,105.67,-4.5,29
536,Frank Ntilikina,CHA,25,5,0,5,8.6,121.3,121.1,0.2,10.8,4,26.7,2.1,11.1,6.5,6.7,16.7,25.3,11.1,100.14,0.7,89
536,Keon Johnson,BKN,22,5,0,5,12.3,114.8,134.4,-19.5,7.1,0.6,8.6,4.4,7.8,5.9,14.3,47.6,59,21.2,100.06,6.1,128
536,Mason Jones,SAC,25,5,3,2,5.5,87.7,96.6,-8.9,27.8,2.5,31.3,2.6,14.3,7.6,12.5,37.5,39.4,15.5,100.57,6.5,57
536,Timmy Allen,MEM,24,5,0,5,25.1,92.6,114.4,-21.8,6,2.5,16.1,2.5,11.3,6.1,6.5,26.1,27.2,8.4,99.48,-0.2,256
536,Wenyen Gabriel,MEM,27,5,1,4,16.2,89,96.4,-7.4,7.1,0.38,8.6,7.2,22,14,22.9,38.6,35.1,16.6,98.35,3,164
542,D.J. Carton,TOR,23,4,2,2,8.9,81.5,122.8,-41.3,15,3,21.4,5.1,4.3,4.7,7.1,43.8,53.9,12.5,108.07,6,81
542,David Duke Jr.,SAS,24,4,3,1,12.8,115.3,110.9,4.4,13.2,1.67,18.5,4.2,14,9.5,11.1,63.9,67.3,17.9,103.29,11.4,111
542,Dexter Dennis,DAL,25,4,1,3,7.5,89,100,-11,36.4,1.33,15.4,2.5,21.1,11.5,11.5,55.3,54.1,27.8,118.13,16.4,73
542,Henri Drell,CHI,24,4,2,2,7.5,120.6,113.4,7.2,15.4,2,23.5,2.9,11.1,6.5,11.8,50,50.6,15.5,108.3,4.3,68
542,Jack White,MEM,26,4,0,4,15.9,89.1,111.1,-22.1,2.4,0.5,5.3,4.7,13.6,8.3,10.5,18.8,18.8,11,102.56,1.1,137
542,Kobi Simmons,TOR,26,4,0,4,16.9,94.2,116.5,-22.3,30,12,35.3,1.4,9,5.1,2.9,47.6,47.6,14.1,98.94,10.2,139
542,Taze Moore,POR,25,4,1,3,10.1,95.7,122.2,-26.6,20.8,1.67,17.9,7.5,10.8,8.9,10.7,44.7,45.3,20.9,108.3,7.3,92
549,Drew Peterson,BOS,24,3,3,0,7.6,132,116,16,4.5,1,12.5,0,4.2,2.2,12.5,91.7,91.7,12.3,105.8,8.8,50
549,Filip Petrusev,SAC,24,3,2,1,3.1,110,80,30,0,0,0,0,8.3,5.6,0,50,52.1,15,103.11,2.6,20
549,Lindell Wigginton,MIL,26,3,3,0,2.5,64.7,131.3,-66.5,0,0,0,0,0,0,14.3,40,51,41.2,103.8,2.9,17
549,Quenton Jackson,IND,25,3,3,0,3.5,79.2,79.2,0,28.6,0,50,0,30.8,18.2,0,0,53.2,8.3,109.37,20,24
549,RaiQuan Gray,SAS,24,3,2,1,13,129.3,113.6,15.7,20.7,6,25,5.7,11.1,8.8,4.2,67.6,67.6,20,100.22,14.9,82
549,Shaquille Harrison,MEM,30,3,1,2,2,46.2,121.4,-75.3,0,0,0,0,40,16.7,0,50,50,15.4,108.6,15.9,13
555,Adam Flagler,OKC,24,2,2,0,7,109.7,109.7,0,36.4,0,36.4,0,0,0,0,21.4,21.4,21.2,106.16,1.3,31
555,D.J. Wilson,PHI,28,2,1,1,7.7,120,117.2,2.8,22.2,0,25,8.3,7.1,7.7,0,83.3,83.3,18.2,91.55,17.2,30
555,Danny Green,PHI,36,2,1,1,9.2,114.6,120.5,-5.9,5.6,0,33.3,0,11.1,5.6,0,0,0,4.3,104.07,1.2,41
555,Dariq Whitehead,BKN,19,2,1,1,12,110.9,153.7,-42.8,14.3,0,33.3,0,19,7.8,0,20,25.5,9.4,109.08,3.5,55
555,Dmytro Skapintsev,NYK,25,2,0,2,1.1,75,60,15,0,0,0,0,0,0,0,0,0,25,101.25,-16.7,4
555,Hamidou Diallo,WAS,25,2,1,1,2.4,81.8,50,31.8,33.3,1,25,18.2,0,12.5,25,50,50,18.8,106.11,26.1,11
555,Joshua Primo,LAC,21,2,2,0,5.1,91.7,104.5,-12.9,0,0,0,11.1,0,4.2,57.1,33.3,33.3,25.9,107.53,-7.6,24
555,Justin Jackson,MIN,29,2,2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,137.14,0,2
555,Kevon Harris,ORL,26,2,1,1,3,142.9,133.3,9.5,20,1,20,0,28.6,20,20,66.7,66.7,28.6,115.04,5.3,14
555,Ty Jerome,CLE,26,2,1,1,7.4,106.7,143.8,-37.1,27.3,3,37.5,6.7,0,4,12.5,50,50,14.7,100.43,3.4,30
565,Isaiah Wong,IND,23,1,1,0,4.3,75,122.2,-47.2,0,0,0,0,0,0,0,33.3,33.3,37.5,95.25,0,8
565,Izaiah Brockington,NOP,24,1,1,0,3.4,150,100,50,0,0,0,12.5,16.7,14.3,0,40,40,38.5,120.59,12.8,8
565,Jalen Crutcher,NOP,24,1,1,0,2.7,120,100,20,0,0,0,0,0,0,0,0,0,16.7,90.57,-8,5
565,Javonte Smart,PHI,24,1,1,0,0.7,0,150,-150,0,0,0,0,0,0,0,0,0,0,108,0,1
565,Kaiser Gates,NOP,27,1,0,1,7.4,81.3,88.2,-7,0,0,0,0,9.1,4.5,0,0,0,22.2,106.55,-15,16
565,Malcolm Cazalon,DET,22,1,0,1,2.6,183.3,100,83.3,0,0,0,0,0,0,0,0,0,0,111.48,0,6
565,Markquis Nowell,TOR,24,1,0,1,3.5,128.6,62.5,66.1,100,0,50,50,0,28.6,0,0,53.2,22.2,102.37,35.7,7
565,Ron Harper Jr.,TOR,24,1,1,0,3.7,100,188.9,-88.9,33.3,0,100,0,0,0,0,0,0,0,111.78,-4.5,8
